tconst,parentTconst,seasonNumber,episodeNumber
tt10513486,tt10162522,1,63
tt10513488,tt10162522,1,65
tt10513492,tt10162522,1,67
tt10513494,tt10162522,1,66
tt10513496,tt10162522,1,68
tt10513498,tt10162522,1,69
tt10513500,tt10162522,1,71
tt10513502,tt10162522,1,70
tt10513504,tt10162522,1,72
tt10513506,tt10162522,1,73
tt10513508,tt10162522,1,74
tt10513510,tt10162522,1,75
tt10513512,tt10162522,1,76
tt10513514,tt10162522,1,77
tt10513516,tt10162522,1,79
tt10513518,tt10162522,1,78
tt10513520,tt10162522,1,80
tt10513528,tt10162522,1,362
tt10513530,tt10162522,1,361
tt10513532,tt10162522,1,363
tt10513536,tt10162522,1,364
tt10513538,tt10162522,1,366
tt10513540,tt10162522,1,365
tt10513542,tt10162522,1,368
tt10513544,tt10162522,1,367
tt10513546,tt10162522,1,369
tt10513548,tt10162522,1,370
tt10513550,tt10162522,1,371
tt10513552,tt10162522,1,374
tt10513554,tt10162522,1,372
tt10513556,tt10162522,1,373
tt10513558,tt10162522,1,375
tt10513560,tt10162522,1,376
tt10513562,tt10162522,1,377
tt10513564,tt10162522,1,378
tt10513566,tt10162522,1,379
tt10513570,tt10162522,1,380
tt10513572,tt10162522,1,521
tt10513574,tt10162522,1,523
tt10513576,tt10162522,1,522
tt10513578,tt10162522,1,524
tt10513582,tt10162522,1,525
tt10513584,tt10162522,1,526
tt10513586,tt10162522,1,527
tt10513588,tt10162522,1,528
tt10513590,tt10162522,1,529
tt10513594,tt10162522,1,530
tt10513598,tt10162522,1,531
tt10513600,tt10162522,1,532
tt10513602,tt10162522,1,533
tt10513604,tt10162522,1,534
tt10513606,tt10162522,1,535
tt10513608,tt10162522,1,536
tt10513610,tt10162522,1,537
tt10513612,tt10162522,1,538
tt10513614,tt10162522,1,540
tt10513616,tt10162522,1,539
tt10513888,tt10510356,1,1
tt10514024,tt10495082,2,3
tt10514070,tt10495082,2,4
tt10514100,tt10495082,2,5
tt10514152,tt10495082,2,6
tt10514364,tt10501752,1,4
tt10514368,tt10486640,NULL,NULL
tt10514372,tt10486640,NULL,NULL
tt10514386,tt10501752,1,5
tt10514406,tt10501752,1,6
tt10514410,tt10501752,1,7
tt10514424,tt10501752,1,8
tt10514528,tt10487986,1,5
tt10514544,tt10487986,1,6
tt10514554,tt10487986,2,1
tt10514556,tt10487986,2,2
tt10514562,tt10487986,2,3
tt10514572,tt10487986,2,4
tt10514582,tt10487986,2,5
tt10514592,tt10487986,2,6
tt10514596,tt10487986,2,7
tt10514602,tt10487986,2,8
tt10515236,tt10515082,1,1
tt10515238,tt10515082,1,2
tt10515242,tt10515082,1,3
tt10515246,tt10515082,1,4
tt10515248,tt10515082,1,5
tt10515254,tt10515082,1,6
tt10515310,tt10511144,1,1
tt10515584,tt10503328,1,1
tt10515586,tt10503328,1,2
tt10515594,tt10503328,1,3
tt10515596,tt10503328,1,4
tt10515772,tt10270876,1,3
tt10515780,tt10270876,1,4
tt10515782,tt10270876,1,5
tt10515784,tt10270876,1,6
tt10515788,tt10270876,1,7
tt10515792,tt10270876,1,8
tt10515794,tt10270876,1,9
tt10515798,tt10270876,1,10
tt10515800,tt10270876,1,11
tt10515802,tt10270876,1,13
tt10515804,tt10270876,1,14
tt10515810,tt10270876,1,20
tt10515812,tt10270876,1,19
tt10515816,tt10270876,1,18
tt10515818,tt10270876,1,17
tt10515820,tt10270876,1,16
tt10515822,tt10270876,1,15
tt10515844,tt10152900,1,2
tt10515958,tt10152900,1,3
tt10515962,tt10152900,1,4
tt10515964,tt10152900,1,5
tt10516646,tt10162522,1,541
tt10516648,tt10162522,1,542
tt10516650,tt10162522,1,543
tt10516652,tt10162522,1,544
tt10516654,tt10162522,1,545
tt10516656,tt10162522,1,546
tt10516658,tt10162522,1,547
tt10516660,tt10162522,1,548
tt10516662,tt10162522,1,549
tt10516664,tt10162522,1,550
tt10516666,tt10162522,1,551
tt10516668,tt10162522,1,553
tt10516670,tt10162522,1,552
tt10516672,tt10162522,1,554
tt10516674,tt10162522,1,555
tt10516676,tt10162522,1,556
tt10516678,tt10162522,1,557
tt10516680,tt10162522,1,558
tt10516682,tt10162522,1,559
tt10516686,tt10162522,1,560
tt10516690,tt10162522,1,381
tt10516694,tt10162522,1,382
tt10516696,tt10162522,1,383
tt10516698,tt10162522,1,384
tt10516700,tt10162522,1,385
tt10516706,tt10162522,1,386
tt10516710,tt10162522,1,388
tt10516712,tt10162522,1,387
tt10516714,tt10162522,1,389
tt10516716,tt10162522,1,390
tt10516718,tt10162522,1,391
tt10516720,tt10162522,1,392
tt10516722,tt10162522,1,393
tt10516726,tt10162522,1,394
tt10516728,tt10162522,1,395
tt10516732,tt10162522,1,396
tt10516734,tt10162522,1,397
tt10516736,tt10162522,1,399
tt10516738,tt10162522,1,398
tt10516740,tt10162522,1,400
tt10516744,tt10162522,1,81
tt10516746,tt10162522,1,82
tt10516748,tt10162522,1,83
tt10516750,tt10162522,1,84
tt10516752,tt10162522,1,85
tt10516754,tt10162522,1,86
tt10516758,tt10162522,1,88
tt10516760,tt10162522,1,87
tt10516762,tt10162522,1,89
tt10516764,tt10162522,1,90
tt10516766,tt10162522,1,91
tt10516768,tt10162522,1,92
tt10516770,tt10162522,1,93
tt10516772,tt10162522,1,94
tt10516776,tt10162522,1,95
tt10516778,tt10162522,1,96
tt10516780,tt10162522,1,97
tt10516782,tt10162522,1,98
tt10516784,tt10162522,1,99
tt10516786,tt10162522,1,100
tt10517150,tt10437704,1,6
tt10518742,tt10518264,1,1
tt10518810,tt10518264,1,2
tt10518824,tt10509684,1,2
tt10518860,tt10509684,1,3
tt10518876,tt10509684,1,4
tt10518884,tt10509684,1,5
tt10518896,tt10518264,1,3
tt10518908,tt10509292,1,2
tt10518914,tt10509292,1,3
tt10518916,tt10518264,1,4
tt10518926,tt10509292,1,4
tt10518940,tt10509292,1,5
tt10518960,tt10518264,1,5
tt10519060,tt10518264,1,6
tt10519106,tt10485870,1,1
tt10519108,tt10518264,1,7
tt10519136,tt10518264,1,8
tt10519176,tt10518264,1,9
tt10519194,tt10518264,1,10
tt10519208,tt10518264,2,1
tt10519228,tt10243812,1,3
tt10519234,tt10518264,2,2
tt10519258,tt10518264,2,3
tt10519268,tt10518264,2,4
tt10519390,tt10518264,2,5
tt10519434,tt10518264,2,6
tt10519478,tt10518264,2,7
tt10519494,tt10509684,1,1
tt10519520,tt10518264,2,8
tt10519548,tt10518264,2,9
tt10519596,tt10509802,1,1
tt10519604,tt10509802,1,2
tt10519616,tt10518264,2,10
tt10519638,tt10462016,NULL,NULL
tt10519648,tt10509802,1,3
tt10519658,tt10518264,3,1
tt10519668,tt10518264,3,2
tt10519758,tt10330532,NULL,NULL
tt10519800,tt10509828,1,1
tt10519832,tt10509844,1,1
tt10519850,tt10509844,1,2
tt10519852,tt10509802,1,4
tt10519862,tt10509844,1,3
tt10519866,tt10509844,1,4
tt10519870,tt10509844,1,5
tt10519872,tt10509870,1,1
tt10519876,tt10509870,1,2
tt10519884,tt10509870,1,3
tt10519894,tt10509870,1,4
tt10519900,tt10509888,1,1
tt10519910,tt10509888,1,2
tt10519920,tt10509896,1,1
tt10519924,tt10509896,1,2
tt10519932,tt10509896,1,3
tt10519940,tt10509896,1,4
tt10520470,tt10436472,1,60
tt10520478,tt10436472,1,61
tt10520482,tt10436472,1,62
tt10520486,tt10436472,1,63
tt10520490,tt10436472,1,64
tt10520498,tt10436472,1,65
tt10520514,tt10436472,1,66
tt10520520,tt10436472,1,67
tt10520656,tt10519152,1,1
tt10520660,tt10519152,1,2
tt10520662,tt10519152,1,3
tt10520666,tt10519152,1,4
tt10520852,tt10437704,1,7
tt10521094,tt10323694,1,1
tt10521096,tt10323694,1,2
tt10521100,tt10323694,1,3
tt10521102,tt10323694,1,4
tt10521108,tt10323694,1,5
tt10521122,tt10323694,1,6
tt10521132,tt10323694,1,7
tt10521138,tt10323694,1,8
tt10521140,tt10323694,1,9
tt10521146,tt10323694,NULL,NULL
tt10521150,tt10323694,1,10
tt10521152,tt10323694,1,11
tt10521154,tt10323694,1,12
tt10521160,tt10323694,1,13
tt10521164,tt10323694,1,14
tt10521456,tt10152900,1,6
tt10521480,tt10152900,1,7
tt10521482,tt10152900,1,8
tt10521500,tt10152900,1,9
tt10521504,tt10152900,1,10
tt10521506,tt10152900,1,11
tt10521534,tt10517218,1,1
tt10521564,tt10517218,1,2
tt10521572,tt10152900,1,12
tt10521576,tt10152900,1,13
tt10521580,tt10152900,1,14
tt10521586,tt10152900,1,15
tt10521592,tt10152900,1,16
tt10521596,tt10152900,1,17
tt10521622,tt10152900,1,18
tt10521630,tt10152900,1,19
tt10521636,tt10152900,1,20
tt10521640,tt10152900,1,21
tt10521646,tt10152900,1,22
tt10521648,tt10152900,1,23
tt10521654,tt10152900,1,25
tt10521660,tt10152900,1,26
tt10521732,tt10235804,1,2
tt10521734,tt10235804,1,3
tt10521740,tt10235804,1,4
tt10521744,tt10235804,1,5
tt10521746,tt10235804,1,6
tt10521750,tt10235804,1,7
tt10521752,tt10235804,1,8
tt10521754,tt10235804,1,9
tt10521756,tt10235804,1,10
tt10521760,tt10235804,1,11
tt10521762,tt10235804,1,12
tt10521766,tt10235804,1,13
tt10521768,tt10235804,1,14
tt10521770,tt10235804,1,15
tt10521776,tt10235804,1,16
tt10521784,tt10235804,1,17
tt10521786,tt10235804,1,18
tt10521788,tt10235804,1,19
tt10521790,tt10235804,1,20
tt10521794,tt10235804,1,21
tt10521798,tt10235804,1,22
tt10521802,tt10235804,1,23
tt10521804,tt10235804,1,24
tt10521806,tt10235804,1,25
tt10521808,tt10235804,1,26
tt10521810,tt10235804,1,27
tt10523048,tt10512620,1,1
tt10523062,tt10512620,1,2
tt10523102,tt10512620,1,3
tt10523148,tt10512620,1,4
tt10523182,tt10512620,1,5
tt10523210,tt10512620,1,6
tt10523244,tt10512620,1,7
tt10523284,tt10512620,1,8
tt10523290,tt10512620,1,9
tt10523300,tt10512620,1,10
tt10523362,tt10512620,2,1
tt10523412,tt10512620,2,2
tt10523454,tt10512620,2,3
tt10523468,tt10162522,1,101
tt10523470,tt10162522,1,102
tt10523474,tt10162522,1,103
tt10523476,tt10162522,1,105
tt10523478,tt10162522,1,104
tt10523480,tt10162522,1,106
tt10523484,tt10162522,1,107
tt10523486,tt10162522,1,108
tt10523488,tt10162522,1,109
tt10523492,tt10162522,1,110
tt10523494,tt10162522,1,111
tt10523496,tt10162522,1,112
tt10523498,tt10512620,2,4
tt10523500,tt10162522,1,113
tt10523504,tt10162522,1,114
tt10523506,tt10162522,1,115
tt10523512,tt10162522,1,116
tt10523516,tt10162522,1,117
tt10523520,tt10162522,1,118
tt10523522,tt10162522,1,119
tt10523528,tt10162522,1,120
tt10523534,tt10512620,2,5
tt10523538,tt10162522,1,401
tt10523540,tt10162522,1,402
tt10523542,tt10162522,1,403
tt10523544,tt10162522,1,404
tt10523546,tt10162522,1,405
tt10523548,tt10162522,1,406
tt10523550,tt10162522,1,407
tt10523552,tt10162522,1,408
tt10523554,tt10162522,1,409
tt10523556,tt10162522,1,411
tt10523558,tt10162522,1,410
tt10523560,tt10512620,2,6
tt10523562,tt10162522,1,412
tt10523564,tt10162522,1,413
tt10523566,tt10162522,1,414
tt10523568,tt10162522,1,416
tt10523570,tt10162522,1,415
tt10523572,tt10162522,1,417
tt10523574,tt10162522,1,418
tt10523576,tt10162522,1,419
tt10523582,tt10162522,1,420
tt10523588,tt10162522,1,561
tt10523590,tt10162522,1,562
tt10523592,tt10512620,2,7
tt10523594,tt10162522,1,563
tt10523596,tt10162522,1,564
tt10523600,tt10162522,1,566
tt10523602,tt10162522,1,565
tt10523606,tt10162522,1,568
tt10523608,tt10162522,1,567
tt10523610,tt10162522,1,569
tt10523612,tt10162522,1,570
tt10523614,tt10162522,1,571
tt10523616,tt10162522,1,572
tt10523618,tt10162522,1,574
tt10523620,tt10162522,1,573
tt10523622,tt10162522,1,575
tt10523624,tt10162522,1,577
tt10523628,tt10162522,1,576
tt10523630,tt10162522,1,578
tt10523632,tt10162522,1,579
tt10523634,tt10162522,1,580
tt10523638,tt10162522,1,581
tt10523640,tt10162522,1,583
tt10523644,tt10162522,1,582
tt10523646,tt10162522,1,584
tt10523648,tt10162522,1,585
tt10523650,tt10162522,1,586
tt10524726,tt10493284,1,1
tt10524974,tt10517866,1,1
tt10525504,tt10515284,1,1
tt10525632,tt10525584,1,0
tt10525642,tt10525584,1,1
tt10525652,tt10525584,1,2
tt10525660,tt10525584,1,3
tt10525674,tt10525584,1,4
tt10525716,tt10525584,1,5
tt10525896,tt10525658,NULL,NULL
tt10525906,tt10525658,NULL,NULL
tt10525940,tt10525658,NULL,NULL
tt10526076,tt10525584,1,6
tt10526094,tt10525584,1,7
tt10526124,tt10525584,1,8
tt10526142,tt10525584,1,9
tt10526168,tt10525584,1,10
tt10526190,tt10525584,1,11
tt10526200,tt10525584,1,12
tt10526212,tt10525584,1,13
tt10526214,tt10525584,1,14
tt10527148,tt10162522,1,421
tt10527150,tt10162522,1,422
tt10527152,tt10162522,1,424
tt10527154,tt10162522,1,423
tt10527156,tt10162522,1,425
tt10527160,tt10162522,1,426
tt10527162,tt10162522,1,427
tt10527164,tt10162522,1,428
tt10527166,tt10162522,1,429
tt10527168,tt10162522,1,430
tt10527170,tt10162522,1,431
tt10527172,tt10162522,1,432
tt10527174,tt10162522,1,433
tt10527176,tt10162522,1,434
tt10527178,tt10162522,1,435
tt10527180,tt10162522,1,436
tt10527182,tt10162522,1,437
tt10527184,tt10162522,1,439
tt10527186,tt10162522,1,438
tt10527192,tt10162522,1,440
tt10527204,tt10162522,1,121
tt10527206,tt10162522,1,122
tt10527210,tt10162522,1,124
tt10527214,tt10162522,1,125
tt10527216,tt10162522,1,123
tt10527220,tt10162522,1,126
tt10527222,tt10162522,1,127
tt10527226,tt10162522,1,128
tt10527228,tt10162522,1,129
tt10527230,tt10162522,1,131
tt10527232,tt10162522,1,130
tt10527236,tt10162522,1,132
tt10527238,tt10162522,1,133
tt10527242,tt10162522,1,134
tt10527244,tt10162522,1,135
tt10527246,tt10162522,1,136
tt10527248,tt10162522,1,138
tt10527250,tt10162522,1,137
tt10527252,tt10162522,1,139
tt10527254,tt10162522,1,140
tt10528862,tt10505838,1,1
tt10529210,tt10528922,1,1
tt10529212,tt10528922,1,2
tt10529216,tt10528922,1,3
tt10529222,tt10528922,1,4
tt10529226,tt10528922,1,5
tt10529230,tt10528922,1,6
tt10529236,tt10528922,1,7
tt10529242,tt10528922,1,8
tt10529324,tt10529294,1,1
tt10529326,tt10529294,1,2
tt10529328,tt10529294,1,3
tt10529330,tt10529294,1,4
tt10529560,tt10529398,NULL,NULL
tt10529634,tt10254208,1,2
tt10529926,tt10525584,2,0
tt10529930,tt10525584,2,1
tt10529934,tt10525584,2,2
tt10529944,tt10525584,2,3
tt10529956,tt10525584,2,4
tt10529962,tt10525584,2,5
tt10529968,tt10525584,2,6
tt10529992,tt10510366,1,1
tt10529998,tt10510366,1,2
tt10530010,tt10521422,1,0
tt10530080,tt10515284,1,2
tt10530242,tt10510366,1,3
tt10530262,tt10510366,1,4
tt10530608,tt10511144,1,2
tt10530886,tt10500034,1,5
tt10530890,tt10500034,1,6
tt10532354,tt10162522,1,141
tt10532356,tt10162522,1,142
tt10532358,tt10162522,1,143
tt10532360,tt10162522,1,144
tt10532362,tt10162522,1,145
tt10532364,tt10162522,1,146
tt10532366,tt10162522,1,147
tt10532368,tt10162522,1,148
tt10532370,tt10162522,1,149
tt10532372,tt10162522,1,151
tt10532374,tt10162522,1,150
tt10532376,tt10162522,1,152
tt10532378,tt10162522,1,153
tt10532380,tt10162522,1,155
tt10532382,tt10162522,1,156
tt10532384,tt10162522,1,154
tt10532386,tt10162522,1,158
tt10532388,tt10162522,1,157
tt10532392,tt10162522,1,160
tt10532394,tt10162522,1,159
tt10532396,tt10162522,1,441
tt10532398,tt10162522,1,442
tt10532400,tt10162522,1,443
tt10532402,tt10162522,1,444
tt10532404,tt10162522,1,445
tt10532406,tt10162522,1,446
tt10532408,tt10162522,1,447
tt10532410,tt10162522,1,448
tt10532412,tt10162522,1,449
tt10532414,tt10162522,1,451
tt10532416,tt10162522,1,452
tt10532418,tt10162522,1,453
tt10532420,tt10162522,1,455
tt10532422,tt10162522,1,454
tt10532424,tt10162522,1,456
tt10532426,tt10162522,1,457
tt10532428,tt10162522,1,458
tt10532430,tt10162522,1,459
tt10532432,tt10162522,1,460
tt10533184,tt10495498,1,1
tt10533186,tt10495498,1,2
tt10533190,tt10495498,1,3
tt10533192,tt10533156,1,1
tt10533200,tt10533156,1,2
tt10533206,tt10533156,1,3
tt10533210,tt10533156,1,4
tt10533212,tt10533156,1,5
tt10533216,tt10533156,1,6
tt10533220,tt10533156,1,7
tt10533228,tt10533156,1,8
tt10533378,tt10403508,2,6
tt10533420,tt10403508,3,1
tt10533546,tt10533496,NULL,NULL
tt10534112,tt10529010,1,1
tt10534116,tt10529010,1,2
tt10534120,tt10529010,1,3
tt10534122,tt10529010,1,4
tt10534124,tt10529010,1,5
tt10534126,tt10529010,1,6
tt10534128,tt10529010,1,7
tt10534130,tt10529010,1,8
tt10534132,tt10529010,1,9
tt10534134,tt10529010,1,10
tt10534136,tt10529010,1,11
tt10534138,tt10529010,1,12
tt10534142,tt10529010,1,13
tt10534144,tt10529010,1,14
tt10534148,tt10529010,1,15
tt10534150,tt10529010,1,16
tt10534232,tt10498670,NULL,NULL
tt10534246,tt10498670,NULL,NULL
tt10534286,tt10510356,1,2
tt10534292,tt10510356,1,3
tt10534460,tt10534374,1,1
tt10534474,tt10515284,1,3
tt10534604,tt10533118,1,1
tt10534606,tt10533118,1,2
tt10534610,tt10533118,1,3
tt10534620,tt10533118,1,4
tt10534624,tt10533118,1,5
tt10534628,tt10533118,1,6
tt10534630,tt10533118,1,7
tt10534638,tt10533118,2,1
tt10534642,tt10533118,2,2
tt10534644,tt10533118,2,3
tt10534662,tt10533118,2,4
tt10534664,tt10533118,2,5
tt10534668,tt10533118,2,6
tt10534676,tt10533118,3,1
tt10534678,tt10517218,1,3
tt10534680,tt10533118,3,2
tt10534682,tt10533118,3,3
tt10534686,tt10533118,3,4
tt10534688,tt10533118,3,5
tt10534690,tt10533118,3,6
tt10534694,tt10533118,3,7
tt10534696,tt10533118,3,8
tt10534698,tt10517218,1,4
tt10534702,tt10533118,4,1
tt10534704,tt10533118,4,2
tt10534706,tt10533118,4,3
tt10534708,tt10533118,4,4
tt10534710,tt10533118,4,5
tt10534712,tt10533118,4,6
tt10534714,tt10533118,4,7
tt10534724,tt10534508,1,1
tt10534740,tt10534508,1,2
tt10534772,tt10534508,1,3
tt10534800,tt10534508,1,4
tt10534854,tt10517218,1,5
tt10534856,tt10517218,1,6
tt10534858,tt10517218,1,7
tt10534870,tt10517218,1,8
tt10534914,tt10517218,1,9
tt10534920,tt10517218,1,10
tt10535028,tt10523086,1,1
tt10535034,tt10523086,1,2
tt10535052,tt10523086,1,3
tt10535060,tt10523086,1,4
tt10535074,tt10523086,1,5
tt10535112,tt10517218,1,11
tt10535128,tt10517218,1,12
tt10535144,tt10517218,1,13
tt10535474,tt10523086,1,6
tt10535490,tt10523086,1,7
tt10535524,tt10523086,1,8
tt10535560,tt10523086,1,10
tt10535582,tt10523086,1,11
tt10535604,tt10523086,1,12
tt10535670,tt10523086,1,13
tt10536564,tt10162522,1,463
tt10536566,tt10162522,1,461
tt10536568,tt10162522,1,462
tt10536574,tt10162522,1,464
tt10536576,tt10162522,1,465
tt10536580,tt10162522,1,466
tt10536584,tt10162522,1,467
tt10536586,tt10162522,1,468
tt10536588,tt10162522,1,469
tt10536594,tt10162522,1,470
tt10536596,tt10162522,1,471
tt10536598,tt10162522,1,472
tt10536604,tt10162522,1,473
tt10536606,tt10162522,1,475
tt10536608,tt10162522,1,474
tt10536612,tt10162522,1,477
tt10536614,tt10162522,1,476
tt10536618,tt10162522,1,478
tt10536620,tt10162522,1,480
tt10536622,tt10162522,1,479
tt10536624,tt10162522,1,481
tt10536626,tt10162522,1,482
tt10536630,tt10162522,1,483
tt10536632,tt10162522,1,484
tt10536634,tt10162522,1,485
tt10536636,tt10162522,1,486
tt10536640,tt10162522,1,487
tt10536654,tt10162522,1,161
tt10536658,tt10162522,1,162
tt10536660,tt10162522,1,164
tt10536662,tt10162522,1,165
tt10536664,tt10162522,1,166
tt10536666,tt10162522,1,163
tt10536670,tt10162522,1,167
tt10536674,tt10162522,1,168
tt10536676,tt10162522,1,169
tt10536678,tt10162522,1,170
tt10536682,tt10162522,1,171
tt10536684,tt10162522,1,173
tt10536686,tt10162522,1,172
tt10536688,tt10162522,1,174
tt10536690,tt10162522,1,176
tt10536692,tt10162522,1,175
tt10536694,tt10162522,1,177
tt10536698,tt10162522,1,178
tt10536700,tt10162522,1,179
tt10536702,tt10162522,1,180
tt10538464,tt10534374,1,2
tt10538984,tt10520012,1,1
tt10538988,tt10520012,1,2
tt10538992,tt10520012,1,3
tt10539004,tt10520012,1,4
tt10539006,tt10520012,1,5
tt10539012,tt10520012,1,6
tt10539078,tt10512272,NULL,NULL
tt10539080,tt10512272,NULL,NULL
tt10539126,tt10534374,1,3
tt10539142,tt10534374,1,4
tt10539154,tt10534374,1,5
tt10539206,tt10534374,1,6
tt10539216,tt10534374,1,7
tt10539228,tt10534374,1,8
tt10539236,tt10534374,1,9
tt10539252,tt10534374,1,10
tt10539264,tt10534374,1,11
tt10539276,tt10534374,1,12
tt10539300,tt10534374,1,14
tt10539320,tt10534374,1,15
tt10539338,tt10534374,1,16
tt10539350,tt10534374,1,17
tt10539370,tt10534374,1,18
tt10539394,tt10534374,1,19
tt10539416,tt10534374,1,20
tt10539432,tt10539140,1,1
tt10539438,tt10534374,1,21
tt10539446,tt10539140,1,2
tt10539456,tt10534374,1,22
tt10539470,tt10539140,2,2
tt10539472,tt10539140,2,3
tt10539476,tt10534374,1,23
tt10539478,tt10539140,2,4
tt10539486,tt10539140,2,6
tt10539488,tt10539140,2,7
tt10539492,tt10539140,2,8
tt10539494,tt10534374,1,24
tt10539496,tt10539140,2,9
tt10539504,tt10534374,1,25
tt10539708,tt10322984,NULL,NULL
tt10540110,tt10438040,NULL,NULL
tt10540486,tt10523086,1,14
tt10540496,tt10523086,1,15
tt10541146,tt10537220,NULL,NULL
tt10541202,tt10537220,NULL,NULL
tt10541252,tt10537220,NULL,NULL
tt10541348,tt10537220,NULL,NULL
tt10541572,tt10509474,6,1
tt10541596,tt10509474,6,2
tt10541616,tt10509474,6,3
tt10541872,tt10509474,6,4
tt10541926,tt10276142,1,1
tt10541942,tt10276142,1,2
tt10541962,tt10276142,1,3
tt10541976,tt10276142,1,4
tt10541978,tt10509474,6,5
tt10541990,tt10276142,1,5
tt10542020,tt10276142,1,6
tt10542030,tt10276142,1,7
tt10542052,tt10276142,1,8
tt10542056,tt10276142,1,9
tt10542058,tt10276142,1,10
tt10542062,tt10276142,1,11
tt10542074,tt10509474,5,1
tt10542076,tt10276142,1,12
tt10542096,tt10276142,1,13
tt10542130,tt10509474,5,2
tt10542396,tt10162522,1,181
tt10542400,tt10162522,1,182
tt10542402,tt10162522,1,184
tt10542404,tt10162522,1,183
tt10542406,tt10162522,1,187
tt10542408,tt10162522,1,185
tt10542410,tt10162522,1,186
tt10542414,tt10162522,1,189
tt10542416,tt10162522,1,188
tt10542418,tt10162522,1,190
tt10542422,tt10162522,1,191
tt10542426,tt10162522,1,192
tt10542428,tt10162522,1,193
tt10542430,tt10162522,1,194
tt10542432,tt10162522,1,195
tt10542434,tt10162522,1,196
tt10542438,tt10162522,1,197
tt10542442,tt10162522,1,198
tt10542446,tt10162522,1,199
tt10542452,tt10162522,1,200
tt10543648,tt10408756,1,1
tt10543910,tt10512272,NULL,NULL
tt10543916,tt10512272,NULL,NULL
tt10544148,tt10543646,1,1
tt10544160,tt10543646,1,2
tt10544218,tt10543646,1,3
tt10544240,tt10543646,1,4
tt10544318,tt10539178,NULL,NULL
tt10544320,tt10539178,NULL,NULL
tt10544324,tt10539178,NULL,NULL
tt10545068,tt10510356,1,4
tt10545132,tt10543646,2,1
tt10545134,tt10543646,2,2
tt10545140,tt10543646,2,3
tt10545144,tt10543646,2,4
tt10545148,tt10543646,2,5
tt10545156,tt10543646,3,1
tt10545160,tt10543646,3,2
tt10545168,tt10543646,3,3
tt10545300,tt10545222,1,1
tt10545332,tt10545222,1,2
tt10545450,tt10545208,1,1
tt10545454,tt10545208,1,2
tt10545456,tt10545208,1,3
tt10545458,tt10545208,1,4
tt10545748,tt10545388,1,1
tt10545952,tt10499542,NULL,NULL
tt10545972,tt10499524,NULL,NULL
tt10545978,tt10517218,1,14
tt10545980,tt10499386,NULL,NULL
tt10545986,tt10499386,NULL,NULL
tt10546006,tt10517218,1,15
tt10546012,tt10545000,NULL,NULL
tt10546016,tt10517218,1,16
tt10546020,tt10499374,NULL,NULL
tt10546022,tt10545000,NULL,NULL
tt10546038,tt10499360,NULL,NULL
tt10546400,tt10517218,1,17
tt10546450,tt10517218,1,18
tt10546496,tt10517218,1,19
tt10546946,tt10517218,1,20
tt10547194,tt10162522,1,201
tt10547196,tt10162522,1,202
tt10547198,tt10162522,1,203
tt10547200,tt10162522,1,204
tt10547202,tt10162522,1,205
tt10547204,tt10162522,1,206
tt10547206,tt10162522,1,207
tt10547208,tt10162522,1,208
tt10547210,tt10162522,1,209
tt10547212,tt10162522,1,210
tt10547214,tt10162522,1,211
tt10547216,tt10162522,1,212
tt10547218,tt10162522,1,214
tt10547220,tt10162522,1,213
tt10547222,tt10162522,1,215
tt10547224,tt10162522,1,216
tt10547226,tt10162522,1,217
tt10547228,tt10162522,1,218
tt10547230,tt10162522,1,219
tt10547232,tt10162522,1,220
tt10547496,tt10542858,2,1
tt10547696,tt10542858,2,3
tt10547746,tt10542858,2,2
tt10549380,tt10549246,1,9
tt10549966,tt10549772,NULL,NULL
tt10550652,tt10510366,1,5
