ID,name,gender
nm0074036,Bob Bergen,M
nm0074941,Hélène Bekmezian,F
nm0075299,Cahit Berkay,M
nm0075321,Christian Berkel,M
nm0075517,François Berland,M
nm0075710,François Berléand,M
nm0076023,Lina Bernardi,F
nm0076466,Paloma Bernardi,F
nm0076888,Michèle Bernier,F
nm0077100,Mauri Bernstein,F
nm0077286,Yogi Berra,M
nm0077346,Pierre Berriau,M
nm0077366,John Berrie,M
nm0077397,Elizabeth Berrington,F
nm0077681,Sudesh Berry,M
nm0077720,Michael Berryman,M
nm0078057,Orietta Berti,F
nm0078069,Diego Bertie,M
nm0078379,Janette Bertrand,F
nm0078452,Valeria Bertuccelli,F
nm0078660,Jessica Beshir,F
nm0078712,Dominique Besnehard,M
nm0078811,Jean-Marie Besset,M
nm0079147,Maria Bethânia,F
nm0079273,Paul Bettany,M
nm0079343,Paulo Betti,M
nm0079677,Tim Bevan,M
nm0079876,Beyaz,M
nm0080107,Giannis Bezos,M
nm0080149,Jaya Bachchan,F
nm0080150,Rita Bhaduri,F
nm0080205,Vikas Bhalla,M
nm0080238,Tanikella Bharani,M
nm0080276,Sanjeev Bhaskar,M
nm0080282,Bhasker Patel,M
nm0080327,Robin Bhatt,M
nm0080349,Dibyendu Bhattacharya,M
nm0080352,Jaya Bhattacharya,F
nm0080403,Narasimha Rao Bhimavarapu,M
nm0080426,Nagesh Bhonsle,M
nm0080511,Pedro Bial,M
nm0080524,Mayim Bialik,F
nm0080657,Rosa María Bianchi,F
nm0080925,Laurence Bibot,F
nm0081182,Joe Biden,M
nm0081206,Jan Bidlas,M
nm0081309,Jeanette Biedermann,F
nm0081310,Julia Biedermann,F
nm0081322,Adrianna Biedrzynska,F
nm0081446,Denise Biellmann,F
nm0081567,Peter Bieringer,M
nm0081598,Wolf Biermann,M
nm0081625,Stéphane Bierry,M
nm0081675,Magali Biff,F
nm0081710,Jean-Marie Bigard,M
nm0081811,Christopher Biggins,M
nm0081883,David Bigiaoui,M
nm0082052,Jan Bijvoet,M
nm0082199,Fred Biletnikoff,M
nm0082208,Hakan Bilgin,M
nm0082300,Tony Bill,M
nm0082450,Paul Feig,M
nm0082526,Peter Billingsley,M
nm0082550,Stephen Billington,M
nm0082700,Jasna Bilusic,F
nm0083035,Gary Binkow,M
nm0083119,Avi Benjamin,M
nm0083217,Antonio Birabent,M
nm0083531,Roberto Birindelli,M
nm0083674,Arved Birnbaum,M
nm0083714,Reed Birney,M
nm0083988,Angela Bishop,F
nm0084144,Mike Bishop,M
nm0084241,Claudio Bisio,M
nm0084353,Chris Bisson,M
nm0084368,Sandrine Bisson,F
nm0084426,Danielle Bisutti,F
nm0084524,Pierre Bittencourt,M
nm0084670,Biyouna,F
nm0084894,Marco Bjurström,M
nm0085061,Stein Bjørn,M
nm0085244,Denise Black,F
nm0085312,Jack Black,M
nm0085359,Jordan Black,M
nm0085400,Lewis Black,M
nm0085509,Shauna Black,F
nm0085551,Vyvyan Black,M
nm0085837,Michael Blackson,M
nm0085990,Richard Blackwood,M
nm0086149,Hal Blaine,M
nm0086296,Lionel Blair,M
nm0086363,Tony Blair,M
nm0086697,Rachael Blake,F
nm0086926,Erika Blanc,F
nm0087324,Rita Blanco,F
nm0087552,Beverley Blankenship,F
nm0087755,Péter Blaskó,M
nm0087772,Viviane Blassel,F
nm0087902,Gili Blaushstein,F
nm0087913,Jean Blaute,M
nm0088052,Christine Lampard,F
nm0088169,Erika Blenher,F
nm0088447,Danny Blind,M
nm0088654,Thomas Bloch,M
nm0088779,Dan Blocker,M
nm0088812,Karin Bloemen,F
nm0089058,Tony Curtis Blondell,M
nm0089185,John Bloom,M
nm0089537,Skye Blue,F
nm0089545,Utah Blue,M
nm0089586,John Bluethner,M
nm0089621,Betiana Blum,F
nm0089695,Norma Blum,F
nm0089707,Steve Blum,M
nm0089782,Andrzej Blumenfeld,M
nm0089796,Jeff Blumenkrantz,M
nm0090123,Daniel Boaventura,M
nm0090309,Russell Bobbitt,M
nm0090367,Christian Bobet,M
nm0090674,Rainer Bock,M
nm0090785,Alonzo Bodden,M
nm0090894,Bastián Bodenhöfer,M
nm0091087,Mary Boduin,F
nm0091216,Werner Böhm,M
nm0092026,Ian Bohen,M
nm0092044,Dieter Bohlen,M
nm0092067,Sabine Bohlmann,F
nm0092188,Jean Boht,F
nm0092348,Damien Boisseau,M
nm0092576,Werner Bokelberg,M
nm0092998,Alex Boling,M
nm0093222,Cecilia Bolocco,F
nm0093294,Aleksandr Bolshakov,M
nm0093511,Lars Bom,M
nm0093524,Iwa Boman,F
nm0093708,Pascal Bonafoux,M
nm0093805,Mariusz Bonaszewski,M
nm0093841,Carlos Bonavides,M
nm0093956,Jennie Bond,F
nm0094014,Peter Bond,M
nm0094039,Samantha Bond,F
nm0094250,Andrea Bonelli,F
nm0094395,Andrés Bonfiglio,M
nm0094455,Birgitta Bongenhielm,F
nm0094520,Amanda Goodman,F
nm0094686,Wigald Boning,M
nm0094782,Jacques Bonnaffé,M
nm0095017,Hugh Bonneville,M
nm0095053,Céline Bonnier,F
nm0095342,Allen Booi,M
nm0095564,Charley Boorman,M
nm0096013,Mark Borchardt,M
nm0096163,Scott Borden,M
nm0096278,Bill Borea,M
nm0096346,Florence Borelly,F
nm0096407,Benny Borg,M
nm0096613,Sal Borgese,M
nm0096652,Patricio Borghetti,M
nm0096701,Warre Borgmans,M
nm0097077,Josephine Bornebusch,F
nm0097088,Erik Borner,M
nm0097285,Tadeusz Borowski,M
nm0097765,Johnny Yong Bosch,M
nm0097773,Lydia Bosch,F
nm0097839,Mario Bosco,M
nm0098179,Patrick Bosso,M
nm0098224,Kathryn Bostic,F
nm0098393,Lucia Bosè,F
nm0098395,Miguel Bosé,M
nm0098449,Melina Boteli,F
nm0098503,Lida Botha,F
nm0098573,Rasmus Botoft,M
nm0098598,Jenny Botsi,F
nm0098617,Nina Bott,F
nm0098812,Julien Bouanich,M
nm0099134,Jacques Boudet,M
nm0099214,Bob Boudreaux,M
nm0099302,Éric Bougnon,M
nm0099378,Michel Boujenah,M
nm0099521,Bouli Lanners,M
nm0099828,Didier Bourdon,M
nm0100089,Sally Bourne,F
nm0100410,Philippe Bouvard,M
nm0100463,Gerard Bouwhuis,M
nm0100505,Jean-Pierre Bouyxou,M
nm0100530,Alain Bouzigues,M
nm0100598,Brian Bovell,M
nm0100764,John Bowe,M
nm0100971,Jamie Bower,M
nm0101001,Steve Bower,M
nm0101152,John Ross Bowie,M
nm0101421,John Bown,M
nm0101453,Andrew Bowser,M
nm0101710,Billy Boyd,M
nm0103071,Richard Bradford,M
nm0103310,Keanna Bradley,F
nm0103367,Paul Bradley,M
nm0103750,Wayne Brady,M
nm0103797,Alice Braga,F
nm0103977,Brahmanandam,M
nm0104180,Martin Brambach,M
nm0104220,Mark Bramhall,M
nm0104418,Paulo Branco,M
nm0104506,Neil Brand,M
nm0104787,Michael Brandon,M
nm0105055,Ana Brandão,F
nm0105172,Chad Brannon,M
nm0105190,Przemyslaw Branny,M
nm0105232,Richard Branson,M
nm0105284,Larry Brantley,M
nm0105329,Patty Brard,F
nm0105336,Rui Luís Brás,M
nm0105820,Mark Braun,M
nm0105989,Linda Brava,F
nm0106107,Nieves Bravo,F
nm0106356,David Brazil,M
nm0106844,Tracey E. Bregman,F
nm0106875,Jan Brehm,F
nm0106979,Michal Breitenwald,M
nm0107019,Mirela Brekalo,F
nm0107038,Mark Breland,M
nm0107115,Rory Bremner,M
nm0107165,Alex Brendemühl,M
nm0107495,Matthias Brenner,M
nm0107499,Molly Brenner,F
nm0107655,Vinko Bresan,M
nm0108281,James L. Brewster,M
nm0108295,Paget Brewster,F
nm0108333,Nicolau Breyner,M
nm0108455,Carlo Briani,M
nm0108567,Edie Brickell,F
nm0108725,Don Bridges,M
nm0108832,David Bridie,M
nm0108861,Kevin Brief,M
nm0108962,Dady Brieva,M
nm0109208,Sarah Brightman,F
nm0109274,Marcus Brigstocke,M
nm0109363,Dany Brillant,M
nm0109366,Pierre-Luc Brillant,M
nm0110006,Joana Brito,F
nm0110168,Connie Britton,F
nm0110176,Fern Britton,F
nm0110244,Roland Brival,M
nm0110334,Nicolas Bro,M
nm0110491,Nicolai Cleve Broch,M
nm0110976,Adriana Brodsky,F
nm0111767,Gary Brooker,M
nm0111796,Joanna Brookes,F
nm0111910,Charlie Brooks,F
nm0112001,Golden Brooks,F
nm0112150,Max Brooks,M
nm0113002,Alton Brown,M
nm0113062,Arthur Brown,M
nm0113325,D.W. Brown,M
nm0113619,George Brown,M
nm0113919,J.C. Thomas,F
nm0113998,Kelvin Brown,M
nm0114256,Mel B,F
nm0114698,Stephen Joel Brown,M
nm0115709,Steve Brudniak,M
nm0115721,Hans-Dieter Brückner,M
nm0115727,Katja Brügger,F
nm0115730,Patrick Bruel,M
nm0115760,Amanda Brugel,F
nm0115895,Mirianne Brûlé,F
nm0116167,Catherine Brunet,F
nm0116257,Carla Bruni,F
nm0116623,Dominic Brunt,M
nm0116670,Antonino Bruschetta,M
nm0116743,Herman Brusselmans,M
nm0116837,Jan de Bruyne,M
nm0116924,David Bryan,M
nm0117245,Todd Bryant,M
nm0117491,Mark Brzezicki,M
nm0117577,David Brécourt,M
nm0117885,Flavio Bucci,M
nm0117937,Martin Buch,M
nm0117976,Barry Buchanan,M
nm0118176,Bob Buchholz,M
nm0118345,Detlev Buck,M
nm0118600,Frank Buckley,M
nm0118612,John Snyder,M
nm0118840,Zbigniew Buczkowski,M
nm0119100,Claus Bue,M
nm0119174,Andreu Buenafuente,M
nm0119281,Michael Buerk,M
nm0119438,Celso Bugallo,M
nm0119457,Umur Bugay,M
nm0119712,Louis Bujeau,M
nm0119913,Ewa Konstancja Bulhak,F
nm0120270,Talat Bulut,M
nm0120362,Tyler Bunch,M
nm0120542,Goddess Bunny,F
nm0120632,Antonio Buonanno,M
nm0120717,Verena Buratti,F
nm0121026,Candace Cameron Bure,F
nm0121141,Denis Burgazliev,M
nm0121168,Steven Burge,M
nm0121225,Natasa Burger,F
nm0121423,John Burgmeier,M
nm0121530,Gisella Burinato,F
nm0121643,Clem Burke,M
nm0121672,Erik Burke,M
nm0121865,Simon Burke,M
nm0121895,Tom Burke,M
nm0122168,Nikolay Burlyaev,M
nm0122767,Lisa Burns,F
nm0122769,Louise Burns,F
nm0122987,Bill Burr,M
nm0123232,Taj Burrow,M
nm0123399,Barbara Bursztynowicz,F
nm0123400,Jacek Bursztynowicz,M
nm0123488,David Burtka,M
nm0123681,Noel Burton,M
nm0123733,Steve Burton,M
nm0123933,Mathieu Buscatto,M
nm0123974,Fabian Busch,M
nm0124208,Sophia Bush,F
nm0124370,Mirta Busnelli,F
nm0124450,Darcey Bussell,F
nm0124453,Reinout Bussemaker,M
nm0124481,Pascale Bussières,F
nm0124561,Dolly Buster,F
nm0124728,Mitchell Butel,M
nm0124741,Claudia Butenuth,F
nm0124930,Gerard Butler,M
nm0125579,George Buza,M
nm0125588,Agata Buzek,F
nm0125653,Ezra Buzzington,M
nm0126170,Ed Byrne,M
nm0126198,Jason Byrne,M
nm0126325,Jim Byrnes,M
nm0126669,Marie Bäumer,F
nm0127150,Anna Böttcher,F
nm0127302,Annekathrin Bürger,F
nm0127373,Louis C.K.,M
nm0127742,Lília Cabral,F
nm0127925,Nicolás Cabré,M
nm0128061,César Cadaval,M
nm0128062,Jorge Cadaval,M
nm0128148,Dez Cadena,M
nm0128212,Anne-Marie Cadieux,F
nm0128737,Todd Cahoon,M
nm0129250,Iliana Calabró,F
nm0129287,Andrés Calamaro,M
nm0129454,Alexander Calder,M
nm0129865,Juan Sebastián Calero,M
nm0130191,Eva LaRue,F
nm0130319,Rebecca Callard,F
nm0130335,Manuel Callau,M
nm0130403,João Callegaro,M
nm0130437,Bryan Callen,M
nm0130442,John Callen,M
nm0130535,Don Callis,M
nm0131008,Chiquito de la Calzada,M
nm0131060,Alejandro Camacho,M
nm0131071,Carlos Humberto Camacho,M
nm0131526,Chris 'Hambone' Cameron,M
nm0131647,Kirk Cameron,M
nm0132119,Rick Campanelli,M
nm0132257,Bruce Campbell,M
nm0132285,Charles C. Campbell,M
nm0132352,Dallas Campbell,M
nm0132758,Nicky Campbell,M
nm0132786,Phil Campbell,M
nm0133033,Campino,M
nm0133167,Daniel Campomenosi,M
nm0133213,Cristián Campos,M
nm0133296,María Teresa Campos,F
nm0133448,Erkan Can,M
nm0133555,Giorgio Canali,M
nm0133678,Rodrigo Candamill,M
nm0133723,Philippe Candeloro,M
nm0133852,Ivo Canelas,M
nm0133899,Guillaume Canet,M
nm0134244,Nick Cannon,M
nm0134350,Ofelia Cano,F
nm0134416,Anne Canovas,F
nm0134573,Néstor Cantillana,M
nm0134580,Fabiana Cantilo,F
nm0134647,Mario Cantone,M
nm0134662,Eddie Cantor,M
nm0134686,Itatí Cantoral,F
nm0134753,María José Cantudo,F
nm0134958,Alonso Caparrós,M
nm0135085,António Capelo,M
nm0135404,Cristiana Capotondi,F
nm0135471,Noah Cappe,M
nm0135682,Brian Capron,M
nm0135697,Paul Capsis,M
nm0135750,Scott Capurro,M
nm0135876,Manolo Caracol,M
nm0135964,Elena Carapetis,F
nm0136200,Raúl Carbonell,M
nm0136467,Pierre Cardin,M
nm0136475,Claudia Cardinal,F
nm0136572,Manolo Cardona,M
nm0136586,Daniela Cardone,F
nm0136654,José Carlos Cardoso,M
nm0136662,Laura Cardoso,F
nm0136691,Rafael Cardoso,M
nm0136797,Steve Carell,M
nm0137180,Ron Corcillo,M
nm0137230,Len Cariou,M
nm0137365,Catherine Carlen,F
nm0137728,José Carlos Ruiz,M
nm0137837,Jon Herwig Carlsen,M
nm0138040,Veronica Carlson,F
nm0138260,Antonio Carluccio,M
nm0138357,Benny Carmeli,M
nm0138427,Hayley Carmichael,F
nm0138525,Antonio Carmona,M
nm0139264,Howard Carpendale,M
nm0139265,Wayne Carpendale,M
nm0139323,Elisabeth P. Carpenter,F
nm0139743,Jimmy Carr,M
nm0139824,Paul Carr,M
nm0140080,Pedro Carrasco,M
nm0140649,Mathieu Carrière,M
nm0140792,Diahann Carroll,F
nm0140943,Nancy Carroll,F
nm0141056,Jasper Carrott,M
nm0141140,Isabelle Carré,F
nm0141233,Frank Carson,M
nm0141264,John Carson,M
nm0141699,Jimmy Carter,M
nm0141710,Joelle Carter,F
nm0141853,Nick Carter,M
nm0142004,Marc Cartes,M
nm0142505,Zeca Carvalho,M
nm0142586,Stephen James Carver,M
nm0142649,María Carámbula,F
nm0142757,Walter Casagrande,M
nm0142785,Luz Casal,F
nm0143063,Àngel Casas,M
nm0143067,Juan Carlos Casasola,M
nm0143252,Regina Casé,F
nm0143261,Sharon Case,F
nm0143338,Nazareno Casero,M
nm0143581,Craig Cash,M
nm0143801,Chris Cason,M
nm0144187,Elaine Cassidy,F
nm0144472,Cacho Castaña,M
nm0144996,Braulio Castillo hijo,M
nm0145162,Patricio Castillo,M
nm0145513,Cristian Castro,M
nm0145572,Jak Castro,M
nm0145624,Luciano Castro,M
nm0145639,Margálida Castro,F
nm0145971,Adriana Cataño,F
nm0146082,Steve Cates,M
nm0146097,James Carter Cathcart,M
nm0146414,Caroline Catz,F
nm0146482,Letizia Caudullo,F
nm0146541,Jo Caulfield,F
nm0146708,Tom Cavalcante,M
nm0146998,Luis Xavier,M
nm0147147,Henry Cavill,M
nm0147234,Elize Cawood,F
nm0147308,Fernando Cayo,M
nm0147518,Kate Ceberano,F
nm0147603,Vittorio Cecchi Gori,M
nm0147825,Cedric the Entertainer,M
nm0147956,Santi Celaya,M
nm0148077,Stanislawa Celinska,F
nm0148576,Vint Cerf,M
nm0148807,Marc Cerrone,M
nm0148816,Jorge Cerruti,M
nm0148947,Carmen Cervera,F
nm0149270,Jessica Chavero,F
nm0149286,Janusz Chabior,M
nm0149323,Patrick Chaboud,M
nm0149421,María Chacón,F
nm0149433,Chadalavada,M
nm0149491,Justin Chadwick,M
nm0149816,Chiranjit,M
nm0149842,Kushal Chakraborty,M
nm0149942,Garry Chalk,M
nm0149950,Sarah Chalke,F
nm0149998,John Challis,M
nm0150213,Tom Chamberlain,M
nm0150520,Alain Chamfort,M
nm0150643,Béatrice Champanier,F
nm0151155,Michael Wai-Man Chan,M
nm0151250,Anna Chancellor,F
nm0151285,Barun Chanda,M
nm0151540,Jay Chandrasekhar,M
nm0151838,Tisa Chang,F
nm0152036,Chao,M
nm0152526,Steven Curtis Chapman,M
nm0152594,Crystal Chappell,F
nm0152877,Leon Charewicz,M
nm0153002,Craig Charles,M
nm0153048,Jack Charles,M
nm0153228,Caroline Charlety,F
nm0153340,Christian Charmetant,M
nm0153345,Chris Charming,M
nm0153455,Bénédicte Charpiat,F
nm0153488,Anne Charrier,F
nm0153581,Ron Chartier,M
nm0153691,Barrie Chase,F
nm0153861,Gary Chason,M
nm0154083,Sorapong Chatree,M
nm0154108,Abhishek Chatterjee,M
nm0154146,Prasenjit Chatterjee,M
nm0154164,Soumitra Chatterjee,M
nm0154218,Mithilesh Chaturvedi,M
nm0154261,Aline Chaud,F
nm0154298,Sunidhi Chauhan,F
nm0154509,Julio Chávez,M
nm0154512,Martha Chaves,F
nm0154632,Ricardo Chavira,M
nm0154663,Chayanne,M
nm0154688,Claire Chazal,F
nm0154891,Stoney Curtis,M
nm0155009,Anton Chekhov,M
nm0155234,Hanwei Chen,M
nm0155401,Hsiao-hsuan Chen,F
nm0155587,Kent Cheng,M
nm0155599,Mark Cheng,M
nm0155693,Kristin Chenoweth,F
nm0155754,Boris Cherdyntsev,M
nm0155908,Irina Cherichenko,F
nm0156030,Agustina Cherri,F
nm0156143,Anabel Cherubito,F
nm0156228,Patrick Chesnais,M
nm0156379,Cynthia Cheston,F
nm0156430,Maggie Ho-yee Cheung,F
nm0156467,Dicky Cheung,M
nm0156567,Eddie Cheung,M
nm0156697,Philippe Chevallier,M
nm0156895,Peng Chi,F
nm0156911,Beatrice Chia,F
nm0156955,David Chiang,M
nm0156957,Eigi Kodaka,F
nm0157133,Shigeru Chiba,M
nm0157297,Michael Chieffo,M
nm0157424,Valeri Chikov,M
nm0157612,Rozonda 'Chilli' Thomas,F
nm0157814,Nikhil Chinappa,M
nm0157842,Chip Chinery,M
nm0158030,Juan Chioran,M
nm0158320,Claire Chitham,F
nm0158448,Connie Chiume,F
nm0158563,Katarzyna Chmara,F
nm0158660,Raymond Cho,M
nm0159134,Gaurav Chopra,M
nm0159410,Hocine Choutri,M
nm0159596,Martín Tchira,M
nm0159631,Oliver Chris,M
nm0159745,Casper Christensen,M
nm0159867,Nicolaj Kopernikus,M
nm0159975,Christian XXX,M
nm0160004,Claudia Christian,F
nm0160046,Linda Christian,F
nm0160049,Luci Christian,F
nm0160224,Sabine Christiansen,F
nm0160378,Tony Christie,M
nm0160463,Bob Christo,M
nm0160637,Tyler Christopher,M
nm0160836,Jason Chu,M
nm0160865,Norman Chu,M
nm0161165,Wong Chun,M
nm0161275,Siu Chung Mok,M
nm0161355,Charlotte Church,F
nm0161546,George Chuvalo,M
nm0161841,Alan Ciangherotti,F
nm0161891,Mark Ciardi,M
nm0162095,José Cid,M
nm0162100,Celeste Cid,F
nm0162104,Sharis Cid,F
nm0163467,Héctor Claramunt,M
nm0163984,Graham Clarke,M
nm0164130,Josephine Croft,F
nm0164809,Jason Clarke,M
nm0164838,Justine Clarke,F
nm0164900,Matt Clarke,M
nm0165101,Patricia Clarkson,F
nm0165138,Julian Clary,M
nm0165370,Gwenaëlle Clauwaert,F
nm0165455,Víctor Clavijo,M
nm0165905,Sue Cleaver,F
nm0165971,Ellen Cleghorne,F
nm0166385,Julien Clerc,M
nm0166559,Clara Cleymans,F
nm0166911,Chelsea Clinton,F
nm0166921,Hillary Clinton,F
nm0167774,Jake Jacobs,M
nm0167937,Eugenio Cobo,M
nm0167976,Wendy de los Cobos,F
nm0168262,Rory Cochrane,M
nm0168723,Paulo Coelho,M
nm0168774,Cyria Coentro,F
nm0168942,Francis Coffinet,M
nm0169666,Odile Cohen,F
nm0169828,Yaacov Cohen,M
nm0170273,Dwayne Colbert,M
nm0170306,Stephen Colbert,M
nm0170357,James Colby,M
nm0170414,Jeff Coldwater,M
nm0170628,Julie Dawn Cole,F
nm0170700,Michael Coulthard,M
nm0170789,Stephanie Cole,F
nm0171687,Stéphane Collaro,M
nm0172552,Michelle Collins,F
nm0172702,Suzanne Collins,F
nm0172942,Licia Colò,F
nm0173052,Felipe Colombo,M
nm0173122,Lourdes Reynolds,F
nm0173125,Miriam Colon,F
nm0173194,Vince Colosimo,M
nm0173522,Gilly Coman,F
nm0173645,Gary Combs,M
nm0173868,Élisabeth Commelin,F
nm0173973,Victor Competiello,M
nm0174566,Mon Confiado,M
nm0174596,Henriette Confurius,F
nm0174807,Roy Conli,M
nm0175077,Jason Connelly,M
nm0175093,Michael Connelly,M
nm0175179,Ryan Conner,F
nm0175224,Gary Connery,M
nm0175239,Frank Conniff,M
nm0175382,A.C. Connor,M
nm0175526,Michael Connors,M
nm0175670,Jim Conrad,M
nm0175758,Kåre Conradi,M
nm0175773,Alexis Conran,M
nm0176141,Andreas Konstantinou,M
nm0176182,Javiera Contador,F
nm0176197,Umberto Contarello,M
nm0176376,Nina Conti,F
nm0176748,Nick Conway,M
nm0177396,Christian Cooke,M
nm0177566,Tré Cool,M
nm0177846,Anderson Cooper,M
nm0177896,Bradley Cooper,M
nm0177914,Camille Cooper,F
nm0178376,Scott Cooper,M
nm0178532,Sylvain Copans,M
nm0178630,Kim Copeland,F
nm0178805,Mathias Coppens,M
nm0178808,Staf Coppens,M
nm0178840,Martin Copping,M
nm0179069,José Corbacho,M
nm0179132,Bill Corbett,M
nm0179479,James Corden,M
nm0179558,Michel Cordes,M
nm0179996,Danielle Cormack,F
nm0180336,Ron Cornet,M
nm0180411,Abbie Cornish,F
nm0180504,Phil Cornwell,M
nm0180571,Úrsula Corona,F
nm0180580,Jose Coronado,M
nm0180782,Karina Palmer,F
nm0180820,Roberto Correcher,M
nm0180953,Juan Luis Corrientes,M
nm0181567,Max Cortés,M
nm0181765,Bert Cosemans,M
nm0181920,James Cosmo,M
nm0181971,Renée Cossette,F
nm0182129,Diogo Lagoa,M
nm0182425,Micah Brenner,M
nm0182471,Bob Costas,M
nm0182661,Nicolas Coster,M
nm0183067,Antony Cotton,M
nm0183092,Fearne Cotton,F
nm0183258,Jean-Luc Couchard,M
nm0183632,Nathalie Coupal,F
nm0183638,Adam Couper,M
nm0183750,Alyson Court,F
nm0184239,Manuela Couto,F
nm0184336,Patricia Couvillers,F
nm0185003,Doug Cox,M
nm0185241,Sara Cox,F
nm0185589,Ane Crabtree,F
nm0185819,Daniel Craig,M
nm0186060,Robert Craighead,M
nm0186322,Chilton Crane,F
nm0186583,João Craveiro,M
nm0186616,John Craven,M
nm0186728,Clayne Crawford,M
nm0187412,Randy Crenshaw,M
nm0187651,Stany Crets,M
nm0188533,Nicole Croisille,F
nm0188804,Sarah Cronin-Stanley,F
nm0189285,Tom Cross,M
nm0189468,Brian Croucher,M
nm0189589,Steven Crowder,M
nm0190207,Hal Cruttenden,M
nm0190211,Olivier Cruveiller,M
nm0190214,Luciano Cruz-Coke,M
nm0190256,Ausencio Cruz,M
nm0190357,Josh Cruze,M
nm0190540,Barry Cryer,M
nm0190568,Garry Crystal,M
nm0190655,Katinka Cseke,F
nm0190711,Attila Csihar,M
nm0190722,Sándor Csikós,M
nm0190747,Choky Ice,M
nm0190759,Ibolya Csonka,F
nm0190939,Anette Cuburu,F
nm0191439,Bill Cullen,M
nm0191708,Jon Culshaw,M
nm0191709,Paul Culshaw,M
nm0191906,Jim Cummings,M
nm0192505,Kaley Cuoco,F
nm0192744,Howard Curle,M
nm0192805,Angela Curran,F
nm0192915,Tom Curren,M
nm0193175,Angelo Curti,M
nm0193201,James Curtin,M
nm0194052,Ivo Cutzarida,M
nm0194270,René Richard Cyr,M
nm0194545,Eduardo Cáceres,M
nm0194553,Luciano Cáceres,M
nm0194662,Clémentine Célarié,F
nm0194709,Antônio Cícero,M
nm0194915,Kiki D'Aire,F
nm0195197,Normand D'Amour,M
nm0195225,Kristin Condon,F
nm0195383,John D'Aquino,M
nm0195421,Brian d'Arcy James,M
nm0195557,Joey D'Auria,M
nm0195626,Chris D'Elia,M
nm0195627,Federico D'Elía,M
nm0195702,Michael Gregory,M
nm0195883,Jean d'Ormesson,M
nm0196400,Snehal Dabi,M
nm0196433,Dahong Ni,M
nm0197026,Yngve Dahlberg,M
nm0197301,Yûko Daike,F
nm0197354,Elizabeth Daily,F
nm0197405,Michael Daingerfield,M
nm0197453,Nadia Dajani,F
nm0197963,Ewa Dalkowska,F
nm0198170,Dalny M. Valdes,F
nm0198557,Salvador Dalí,M
nm0198605,Normah Damanhuri,F
nm0198632,Bill Damaschke,M
nm0198934,Johnny Damon,M
nm0199113,Paul Danan,M
nm0199178,Evgeniy Danchevskiy,M
nm0199226,Hlomla Dandala,M
nm0199312,Eric Dane,M
nm0199314,Frank Dane,M
nm0199379,Mircea Daneliuc,M
nm0199920,Eddie Daniels,F
nm0200077,Ross Daniels,M
nm0200122,William Daniels,M
nm0200560,Daniel Dantas,M
nm0200599,Michael Dante,M
nm0200702,Dany Boon,M
nm0200848,Ingeborga Dapkunaite,F
nm0201462,Gérard Darmon,M
nm0201857,Ricardo Darín,M
nm0201903,Nandita Das,F
nm0201911,Saurav Das,M
nm0201927,Dasari Narayana Rao,M
nm0202119,Parzaan Dastur,M
nm0202238,Susanne Daubner,F
nm0202322,Chris Daughtry,M
nm0202392,Wolfgang Dauner,M
nm0202528,Dave,M
nm0203457,Pete Davidson,M
nm0203810,Lane Davies,M
nm0205063,Lucy Davis,F
nm0205289,Phil Davis,M
nm0205626,Viola Davis,F
nm0205806,Mohammad-Reza Davoudnejad,M
nm0206181,Lee Dawson,M
nm0206257,Rosario Dawson,F
nm0206372,Darren Day,M
nm0206380,Dillon Day,M
nm0206588,Simon Day,M
nm0206667,Tikva Dayan,F
nm0206831,José de Abreu,M
nm0206870,Luis de Alba,M
nm0206950,Ivan de Almeida,M
nm0207102,Nino De Angelo,M
nm0207159,Célia de Assis,F
nm0207204,Hilde De Baerdemaeker,F
nm0207322,Katrien De Becker,F
nm0207385,Catherine Robbe-Grillet,F
nm0207775,Sebastián De Caro,M
nm0207834,Ruy de Carvalho,M
nm0207860,Renata Castro Barbosa,F
nm0207908,Mauri de Castro,M
nm0208027,Rosaria De Cicco,F
nm0208040,Virginie de Clausade,F
nm0208444,Margarita Rosa de Francisco,F
nm0208510,María Marcela,F
nm0208704,Genio de Groot,M
nm0208940,Jose De Jesus Martinez,M
nm0208969,Radamés de Jesús,M
nm0209169,Agathe de La Boulaye,F
nm0209404,Rodrigo de la Serna,M
nm0209417,Leandro De la Torre,M
nm0209660,Joey de Leon,M
nm0209906,Lorenzo De Luca,M
nm0209927,Bruno de Luca,M
nm0210008,Ruurt de Maesschalck,M
nm0210619,Carlos Alberto de Nóbrega,M
nm0210843,Zazie De Paris,F
nm0210853,Ricardo de Pascual,M
nm0210875,Darin De Paul,M
nm0210975,Iván De Pineda,M
nm0211060,Zahira de Quevedo,F
nm0211140,Sven De Ridder,M
nm0211482,Damián de Santo,M
nm0211565,Christian De Sica,M
nm0211599,Pietro De Silva,M
nm0211693,Adelaide de Sousa,F
nm0211726,Melissa De Sousa,F
nm0212037,Valentin de Vargas,M
nm0212077,Yannick van de Velde,M
nm0212534,Lunden De'Leon,F
nm0213291,Angus Deayton,M
nm0213292,Rachel Coleman,F
nm0213306,Melissa Monet,F
nm0213354,Jamel Debbouze,M
nm0213493,Kurush Deboo,M
nm0213514,Amy DeBourget,F
nm0213556,Eric Debrosse,M
nm0213755,Carole Dechantre,F
nm0213760,Christophe Dechavanne,M
